birth_cohort,legal_status,latest_us_occupation,education,labor_exp_age45,first_migration_age,total_trips,accumulated_us_experience,mean_proportion_low_income
29.0,1.0,0.0,6.0,28.0,18.0,1.0,24.0,0.2261122087013544
39.0,1.0,2.0,0.0,33.0,48.0,5.0,120.0,0.1627564249131586
52.0,0.0,1.0,6.0,32.0,46.0,1.0,12.0,0.1859612389207837
31.0,1.0,1.0,0.0,32.25,23.0,1.0,15.0,0.2121177289750974
40.0,0.0,1.0,6.0,29.0,55.0,1.0,144.0,0.366797267891916
43.0,1.0,1.0,12.0,29.0,17.0,1.0,354.0,0.5624172290213145
34.0,0.0,2.0,6.0,32.0,32.0,1.0,48.0,0.5624172290213145
45.0,0.0,0.0,5.0,32.0,29.0,1.0,24.0,0.3605477354718323
30.0,1.0,2.0,4.0,34.0,29.0,2.0,432.0,0.3605477354718323
47.0,0.0,2.0,6.0,32.0,16.0,2.0,24.0,0.366797267891916
41.0,1.0,2.0,9.0,21.0,25.0,1.0,24.0,0.5624172290213145
47.0,0.0,0.0,3.0,31.0,50.0,1.0,132.0,0.139906970407686
32.0,0.0,1.0,8.0,28.33333333333333,45.0,1.0,4.0,0.3979863843292437
63.0,0.0,1.0,5.0,35.0,14.0,3.0,72.0,0.0794116459041523
53.0,0.0,0.0,9.0,33.0,28.0,1.0,120.0,0.139906970407686
62.0,0.0,1.0,6.0,37.0,22.0,1.0,36.0,0.1193470539611134
40.0,0.0,2.0,4.0,31.0,30.0,1.0,12.0,0.3282718332272439
37.0,1.0,2.0,3.0,37.0,30.0,3.0,16.0,0.336834574023331
44.0,0.0,1.0,0.0,27.0,40.0,1.0,72.0,0.1229021306305824
39.0,0.0,0.0,6.0,32.0,31.0,1.0,12.0,0.366797267891916
65.0,0.0,1.0,6.0,31.75,14.0,2.0,285.0,0.0965366473426955
36.0,0.0,1.0,6.0,32.583333333333336,36.0,2.0,19.0,0.233556588533269
27.0,1.0,2.0,6.0,36.0,13.0,1.0,72.0,0.3979863843292437
38.0,0.0,0.0,6.0,34.0,26.0,2.0,24.0,0.2230046374068595
48.0,1.0,1.0,4.0,34.0,19.0,3.0,108.0,0.3403960457849617
57.0,0.0,0.0,1.0,30.0,19.0,1.0,24.0,0.2805868308259445
56.0,0.0,2.0,9.0,26.0,43.0,1.0,60.0,0.2493494146303527
30.0,1.0,0.0,0.0,31.916666666666668,21.0,3.0,11.0,0.260623064792692
45.0,0.0,1.0,4.0,32.75,21.0,2.0,24.0,0.233556588533269
51.0,0.0,1.0,4.0,31.0,18.0,1.0,336.0,0.2460560277702422
40.0,0.0,2.0,0.0,32.0,28.0,1.0,12.0,0.366797267891916
26.0,0.0,0.0,0.0,38.083333333333336,38.0,2.0,37.0,0.1789977792291187
52.0,0.0,1.0,12.0,28.0,31.0,1.0,240.0,0.1627564249131586
29.0,0.0,0.0,2.0,31.0,34.0,3.0,42.0,0.2121177289750974
29.0,0.0,0.0,0.0,34.0,48.0,2.0,10.0,0.3403960457849617
41.0,0.0,2.0,0.0,39.66666666666666,30.0,3.0,56.0,0.1387416105495991
37.0,0.0,1.0,6.0,31.0,26.0,2.0,84.0,0.1229021306305824
38.0,0.0,0.0,4.0,29.5,28.0,3.0,18.0,0.233556588533269
52.0,0.0,2.0,9.0,28.0,39.0,2.0,156.0,0.1859612389207837
61.0,0.0,0.0,3.0,37.0,17.0,2.0,108.0,0.1098237930262608
53.0,1.0,2.0,9.0,29.0,22.0,2.0,300.0,0.1229021306305824
28.0,0.0,1.0,2.0,33.0,26.0,2.0,24.0,0.1589568182862857
43.0,1.0,1.0,1.0,34.0,31.0,1.0,288.0,0.1875023905350765
44.0,0.0,0.0,3.0,30.5,26.0,1.0,6.0,0.466597565192262
42.0,0.0,2.0,3.0,26.0,29.0,1.0,36.0,0.1589568182862857
33.0,0.0,0.0,6.0,31.0,20.0,1.0,12.0,0.366797267891916
15.0,1.0,0.0,5.0,34.0,16.0,3.0,36.0,0.2805868308259445
44.0,0.0,2.0,0.0,36.0,23.0,5.0,60.0,0.2893970469565174
37.0,1.0,1.0,0.0,33.0,28.0,1.0,384.0,0.2460560277702422
27.0,1.0,0.0,3.0,29.0,23.0,4.0,12.0,0.4261479022907242
42.0,1.0,1.0,3.0,29.5,24.0,17.0,162.0,0.2721280489036954
40.0,0.0,2.0,3.0,34.0,23.0,1.0,48.0,0.0619939786519362
50.0,0.0,2.0,12.0,33.166666666666664,22.0,1.0,2.0,0.1627564249131586
42.0,1.0,0.0,6.0,31.33333333333333,19.0,10.0,136.0,0.2230046374068595
57.0,0.0,2.0,6.0,30.0,16.0,2.0,192.0,0.3261169775912217
32.0,1.0,1.0,9.0,33.0,25.0,1.0,36.0,0.3979863843292437
53.0,1.0,2.0,10.0,33.25,42.0,1.0,3.0,0.4644109283325187
39.0,1.0,0.0,0.0,28.75,17.0,10.0,173.0,0.3403960457849617
15.0,1.0,0.0,0.0,33.083333333333336,25.0,1.0,1.0,0.3605477354718323
40.0,0.0,0.0,0.0,31.75,17.0,2.0,141.0,0.3403960457849617
35.0,1.0,1.0,14.0,30.5,30.0,1.0,48.0,0.5427403069541675
17.0,1.0,0.0,6.0,30.0,24.0,1.0,24.0,0.5624172290213145
44.0,0.0,2.0,0.0,32.5,26.0,2.0,42.0,0.2460560277702422
46.0,0.0,1.0,2.0,32.333333333333336,17.0,2.0,88.0,0.2460560277702422
46.0,1.0,2.0,7.0,38.0,21.0,2.0,228.0,0.3605477354718323
39.0,0.0,2.0,6.0,26.0,34.0,1.0,120.0,0.268573165960706
11.0,1.0,2.0,3.0,37.333333333333336,30.0,1.0,4.0,0.336834574023331
48.0,0.0,0.0,3.0,34.0,19.0,1.0,24.0,0.0665364375911957
60.0,0.0,2.0,2.0,35.0,19.0,4.0,60.0,0.366797267891916
54.0,0.0,0.0,0.0,39.16666666666666,22.0,1.0,2.0,0.258931603936632
58.0,0.0,1.0,6.0,32.0,17.0,3.0,108.0,0.2224250167530135
39.0,1.0,1.0,6.0,34.0,22.0,1.0,36.0,0.0424752177964042
48.0,1.0,2.0,6.0,40.0,18.0,1.0,60.0,0.5321297041691028
50.0,0.0,1.0,0.0,31.0,29.0,5.0,108.0,0.1470002761244478
32.0,0.0,0.0,1.0,35.083333333333336,24.0,1.0,1.0,0.3061561957591827
47.0,0.0,1.0,2.0,32.25,43.0,1.0,3.0,0.1387416105495991
30.0,0.0,2.0,3.0,34.0,47.0,1.0,192.0,0.2659429044706354
26.0,1.0,0.0,3.0,31.666666666666668,29.0,1.0,3.0,0.1618066736443946
51.0,0.0,0.0,6.0,31.0,19.0,2.0,120.0,0.366797267891916
37.0,1.0,2.0,6.0,31.0,27.0,1.0,312.0,0.5624172290213145
44.0,0.0,2.0,3.0,31.0,40.0,1.0,72.0,0.2656433174291274
10.0,0.0,2.0,6.0,29.5,23.0,1.0,6.0,0.5624172290213145
64.0,0.0,2.0,3.0,37.0,32.0,1.0,12.0,0.0462673582305475
51.0,0.0,1.0,9.0,31.0,20.0,2.0,108.0,0.1570145589118308
51.0,0.0,1.0,5.0,28.0,23.0,1.0,396.0,0.1229021306305824
54.0,0.0,1.0,6.0,26.0,32.0,3.0,84.0,0.253412641520752
43.0,0.0,1.0,12.0,28.0,43.0,2.0,144.0,0.258931603936632
56.0,1.0,1.0,9.0,26.0,23.0,2.0,132.0,0.2805868308259445
62.0,0.0,2.0,4.0,30.5,24.0,1.0,54.0,0.0462673582305475
34.0,1.0,1.0,0.0,26.0,30.0,2.0,72.0,0.366797267891916
44.0,0.0,1.0,6.0,34.0,22.0,1.0,24.0,0.0530060722456658
46.0,0.0,2.0,7.0,29.416666666666668,40.0,1.0,48.0,0.1627564249131586
30.0,1.0,1.0,9.0,28.0,21.0,1.0,564.0,0.3403960457849617
18.0,1.0,0.0,4.0,24.916666666666668,19.0,1.0,143.0,0.5624172290213145
27.0,0.0,0.0,0.0,32.25,22.0,1.0,3.0,0.1618066736443946
42.0,0.0,0.0,0.0,30.5,35.0,2.0,18.0,0.3036757590987357
46.0,0.0,1.0,6.0,31.0,25.0,2.0,36.0,0.1896341666860463
46.0,1.0,0.0,6.0,26.75,25.0,2.0,12.0,0.1859612389207837
48.0,0.0,0.0,7.0,33.0,24.0,2.0,216.0,0.0965366473426955
39.0,1.0,1.0,6.0,26.0,20.0,2.0,204.0,0.5624172290213145
54.0,0.0,0.0,6.0,30.33333333333333,32.0,1.0,2.0,0.1136808120728266
27.0,1.0,2.0,4.0,34.916666666666664,20.0,6.0,393.0,0.3403960457849617
46.0,1.0,0.0,3.0,29.0,22.0,4.0,276.0,0.366797267891916
39.0,1.0,2.0,13.0,34.0,27.0,1.0,288.0,0.5624172290213145
29.0,0.0,2.0,6.0,33.083333333333336,25.0,1.0,1.0,0.3403960457849617
26.0,1.0,0.0,1.0,36.75,22.0,2.0,9.0,0.3282718332272439
40.0,0.0,2.0,0.0,38.5,35.0,2.0,378.0,0.1229021306305824
40.0,0.0,0.0,6.0,32.416666666666664,18.0,4.0,41.0,0.1568111765647907
30.0,1.0,0.0,4.0,33.25,22.0,1.0,3.0,0.1504288764156413
19.0,1.0,0.0,0.0,29.58333333333333,20.0,4.0,127.0,0.3279464606801268
52.0,0.0,1.0,6.0,34.0,20.0,7.0,276.0,0.0965366473426955
46.0,0.0,2.0,2.0,33.416666666666664,18.0,2.0,132.0,0.3605477354718323
63.0,0.0,0.0,6.0,34.0,26.0,1.0,60.0,0.1568111765647907
26.0,0.0,0.0,2.0,33.0,26.0,3.0,72.0,0.0563276750935414
35.0,0.0,1.0,9.0,31.416666666666668,28.0,1.0,47.0,0.5624172290213145
31.0,1.0,0.0,0.0,27.666666666666668,23.0,1.0,4.0,0.253412641520752
25.0,1.0,0.0,3.0,32.0,48.0,3.0,18.0,0.3036757590987357
27.0,1.0,1.0,6.0,27.0,31.0,1.0,240.0,0.5631442933612603
24.0,0.0,0.0,10.0,22.58333333333333,17.0,12.0,84.0,0.3008232796622472
43.0,0.0,1.0,6.0,38.0,50.0,1.0,1.0,0.3605477354718323
8.0,1.0,1.0,4.0,30.0,52.0,1.0,72.0,0.2351765307508255
33.0,1.0,0.0,1.0,28.58333333333333,20.0,2.0,4.0,0.260623064792692
41.0,0.0,1.0,12.0,31.0,51.0,1.0,12.0,0.5321297041691028
45.0,0.0,2.0,3.0,27.25,42.0,2.0,15.0,0.268573165960706
52.0,0.0,1.0,9.0,31.0,29.0,1.0,24.0,0.1570145589118308
28.0,1.0,0.0,3.0,23.25,20.0,19.0,187.0,0.2460560277702422
44.0,0.0,1.0,6.0,33.0,19.0,2.0,48.0,0.3282718332272439
51.0,0.0,2.0,6.0,28.0,25.0,2.0,48.0,0.2893970469565174
37.0,1.0,1.0,3.0,30.25,25.0,9.0,246.0,0.2460560277702422
26.0,0.0,0.0,3.0,34.0,15.0,1.0,564.0,0.3403960457849617
45.0,1.0,2.0,16.0,25.0,42.0,2.0,72.0,0.3979863843292437
0.0,1.0,0.0,0.0,30.0,34.0,1.0,420.0,0.3979863843292437
48.0,0.0,1.0,18.0,34.0,34.0,1.0,12.0,0.0424752177964042
61.0,0.0,2.0,6.0,34.0,15.0,2.0,96.0,0.0794116459041523
60.0,0.0,1.0,6.0,34.0,20.0,4.0,84.0,0.0965366473426955
24.0,1.0,2.0,6.0,33.0,26.0,2.0,160.0,0.5624172290213145
15.0,1.0,0.0,0.0,33.0,30.0,2.0,12.0,0.466597565192262
35.0,0.0,0.0,5.0,36.66666666666666,31.0,3.0,20.0,0.3061561957591827
27.0,0.0,2.0,6.0,32.0,32.0,2.0,24.0,0.2493494146303527
47.0,1.0,1.0,16.0,31.0,25.0,1.0,24.0,0.3979863843292437
41.0,1.0,0.0,6.0,34.0,20.0,9.0,204.0,0.3403960457849617
52.0,1.0,2.0,17.0,31.0,47.0,1.0,36.0,0.3223277343172085
60.0,0.0,0.0,6.0,33.0,26.0,3.0,96.0,0.1470002761244478
57.0,1.0,1.0,6.0,29.0,22.0,2.0,36.0,0.1470002761244478
44.0,0.0,1.0,9.0,31.0,15.0,2.0,216.0,0.0530060722456658
27.0,0.0,0.0,3.0,30.25,38.0,2.0,15.0,0.233556588533269
33.0,1.0,0.0,3.0,30.0,33.0,1.0,240.0,0.2224250167530135
53.0,0.0,0.0,2.0,33.666666666666664,31.0,2.0,20.0,0.2230046374068595
60.0,0.0,1.0,6.0,33.25,42.0,1.0,39.0,0.0907507663134526
39.0,0.0,1.0,3.0,30.83333333333333,38.0,1.0,10.0,0.1789977792291187
41.0,0.0,0.0,0.0,33.25,23.0,1.0,3.0,0.4002801355591667
31.0,0.0,0.0,0.0,33.0,39.0,1.0,12.0,0.1589568182862857
47.0,0.0,2.0,6.0,33.0,39.0,1.0,24.0,0.366797267891916
32.0,0.0,2.0,0.0,39.0,34.0,1.0,24.0,0.3126117748540345
43.0,0.0,1.0,6.0,36.0,38.0,1.0,12.0,0.1837518299470699
20.0,0.0,1.0,0.0,35.5,12.0,1.0,6.0,0.2656433174291274
40.0,1.0,1.0,6.0,33.0,25.0,1.0,300.0,0.5624172290213145
25.0,1.0,1.0,2.0,36.0,35.0,2.0,24.0,0.233556588533269
26.0,1.0,0.0,3.0,30.5,23.0,1.0,6.0,0.2659429044706354
27.0,1.0,0.0,4.0,29.33333333333333,20.0,8.0,28.0,0.336834574023331
43.0,0.0,1.0,9.0,32.0,24.0,1.0,36.0,0.2893970469565174
59.0,0.0,2.0,6.0,32.666666666666664,15.0,5.0,256.0,0.0965366473426955
51.0,0.0,1.0,9.0,28.0,18.0,4.0,192.0,0.2893970469565174
28.0,0.0,1.0,0.0,34.0,33.0,2.0,240.0,0.0887631280098776
33.0,0.0,2.0,6.0,34.0,17.0,1.0,24.0,0.4002801355591667
25.0,1.0,0.0,2.0,35.5,18.0,1.0,6.0,0.2121177289750974
55.0,0.0,2.0,6.0,34.0,16.0,1.0,444.0,0.0424752177964042
45.0,1.0,2.0,12.0,27.25,40.0,1.0,3.0,0.3979863843292437
61.0,0.0,2.0,6.0,34.0,15.0,1.0,60.0,0.0530060722456658
11.0,1.0,0.0,0.0,28.0,36.0,4.0,12.0,0.336834574023331
42.0,1.0,1.0,6.0,30.0,50.0,1.0,4.0,0.1618066736443946
54.0,1.0,1.0,6.0,31.0,20.0,3.0,276.0,0.253412641520752
30.0,0.0,1.0,0.0,34.0,39.0,1.0,312.0,0.1154865504287029
60.0,0.0,1.0,6.0,31.0,18.0,2.0,96.0,0.2805868308259445
53.0,1.0,0.0,17.0,30.0,42.0,1.0,84.0,0.2805868308259445
52.0,0.0,0.0,6.0,31.0,15.0,2.0,108.0,0.2230046374068595
13.0,0.0,0.0,1.0,32.0,23.0,10.0,48.0,0.336834574023331
60.0,0.0,1.0,8.0,30.5,34.0,1.0,6.0,0.246633912460184
42.0,1.0,1.0,6.0,33.5,22.0,4.0,162.0,0.336834574023331
32.0,0.0,1.0,3.0,26.0,20.0,2.0,156.0,0.5631442933612603
48.0,1.0,1.0,9.0,31.0,57.0,1.0,60.0,0.1523291898494421
37.0,0.0,1.0,0.0,38.0,26.0,1.0,24.0,0.503388823580198
27.0,0.0,0.0,3.0,32.666666666666664,22.0,5.0,119.0,0.4261479022907242
34.0,0.0,1.0,1.0,30.0,33.0,3.0,84.0,0.2805868308259445
31.0,1.0,1.0,5.0,33.0,19.0,1.0,312.0,0.2460560277702422
49.0,0.0,1.0,9.0,31.5,38.0,1.0,24.0,0.1669478592228174
24.0,0.0,1.0,2.0,31.0,18.0,2.0,24.0,0.3228717411226657
19.0,0.0,0.0,6.0,34.0,25.0,1.0,420.0,0.3403960457849617
46.0,0.0,1.0,13.0,39.0,37.0,1.0,12.0,0.256899995432371
54.0,0.0,0.0,6.0,32.083333333333336,33.0,1.0,1.0,0.1896341666860463
59.0,0.0,1.0,6.0,25.0,21.0,2.0,300.0,0.1229021306305824
25.0,0.0,0.0,3.0,31.666666666666668,41.0,6.0,48.0,0.2659429044706354
52.0,0.0,1.0,7.0,31.0,23.0,1.0,36.0,0.2224250167530135
54.0,0.0,1.0,6.0,26.0,22.0,8.0,72.0,0.1098237930262608
29.0,0.0,2.0,3.0,35.0,22.0,3.0,60.0,0.1589568182862857
33.0,0.0,2.0,0.0,31.0,20.0,3.0,36.0,0.1568111765647907
53.0,0.0,1.0,6.0,33.0,41.0,1.0,36.0,0.0563276750935414
13.0,1.0,2.0,11.0,28.0,62.0,1.0,132.0,0.3979863843292437
41.0,0.0,0.0,0.0,32.666666666666664,27.0,2.0,8.0,0.3403960457849617
9.0,0.0,2.0,3.0,31.0,70.0,1.0,1.0,0.3228717411226657
21.0,0.0,1.0,0.0,37.5,43.0,3.0,36.0,0.1789977792291187
31.0,1.0,1.0,4.0,30.0,28.0,1.0,468.0,0.2224250167530135
32.0,1.0,2.0,3.0,36.0,39.0,3.0,84.0,0.3282718332272439
62.0,0.0,2.0,12.0,29.0,17.0,2.0,168.0,0.1098237930262608
47.0,0.0,1.0,0.0,31.0,18.0,1.0,36.0,0.3261169775912217
60.0,0.0,2.0,3.0,36.0,19.0,2.0,72.0,0.0794116459041523
37.0,0.0,1.0,6.0,34.0,48.0,2.0,18.0,0.2230046374068595
44.0,0.0,1.0,9.0,34.0,36.0,1.0,120.0,0.4261479022907242
46.0,0.0,0.0,9.0,30.75,24.0,1.0,9.0,0.1837518299470699
22.0,1.0,0.0,3.0,32.0,17.0,1.0,24.0,0.3282718332272439
43.0,0.0,2.0,12.0,28.0,19.0,1.0,36.0,0.1724440137561966
59.0,1.0,2.0,4.0,35.75,12.0,3.0,237.0,0.0530060722456658
48.0,0.0,1.0,6.0,33.0,31.0,2.0,72.0,0.0782559075090117
13.0,0.0,0.0,2.0,32.0,48.0,1.0,4.0,0.1979049791452423
46.0,1.0,0.0,6.0,36.0,47.0,1.0,6.0,0.1618066736443946
44.0,0.0,2.0,1.0,39.0,30.0,1.0,12.0,0.0530060722456658
9.0,1.0,0.0,6.0,9.25,26.0,10.0,,0.5624172290213145
60.0,0.0,1.0,6.0,33.5,20.0,3.0,132.0,0.1523291898494421
59.0,0.0,1.0,9.0,33.0,22.0,1.0,36.0,0.0424752177964042
44.0,0.0,0.0,6.0,34.0,25.0,1.0,12.0,0.1523291898494421
36.0,0.0,1.0,1.0,35.166666666666664,41.0,1.0,8.0,0.3282718332272439
43.0,0.0,2.0,3.0,32.0,18.0,1.0,24.0,0.3282718332272439
40.0,1.0,1.0,6.0,21.5,47.0,1.0,48.0,0.3036757590987357
58.0,0.0,1.0,6.0,34.0,16.0,1.0,24.0,0.0462673582305475
62.0,0.0,0.0,9.0,32.0,30.0,1.0,24.0,0.1724440137561966
42.0,0.0,1.0,0.0,35.166666666666664,37.0,3.0,26.0,0.1812808391388095
58.0,1.0,0.0,6.0,29.5,22.0,2.0,6.0,0.1136808120728266
30.0,1.0,0.0,6.0,34.0,18.0,2.0,24.0,0.3282718332272439
53.0,0.0,1.0,9.0,31.0,20.0,2.0,24.0,0.2362869324676007
30.0,0.0,2.0,3.0,36.0,20.0,2.0,504.0,0.2415114266429222
42.0,0.0,1.0,6.0,30.75,24.0,1.0,9.0,0.466597565192262
61.0,0.0,2.0,6.0,34.0,28.0,1.0,72.0,0.1568111765647907
41.0,0.0,1.0,2.0,28.0,36.0,1.0,216.0,0.2659429044706354
37.0,0.0,0.0,6.0,33.0,23.0,2.0,24.0,0.366797267891916
60.0,1.0,1.0,9.0,29.0,17.0,2.0,312.0,0.1229021306305824
39.0,0.0,2.0,9.0,33.25,1.0,1.0,12.0,0.5427403069541675
59.0,0.0,0.0,6.0,33.166666666666664,28.0,2.0,50.0,0.1193470539611134
50.0,0.0,2.0,2.0,33.333333333333336,38.0,7.0,156.0,0.1627564249131586
21.0,1.0,1.0,16.0,33.0,30.0,1.0,36.0,0.4353976575177852
50.0,0.0,2.0,3.0,30.0,35.0,1.0,12.0,0.146549422036687
51.0,0.0,2.0,5.0,27.0,36.0,1.0,216.0,0.1859612389207837
59.0,0.0,2.0,1.0,37.0,27.0,1.0,24.0,0.0462673582305475
40.0,0.0,2.0,3.0,30.0,56.0,1.0,3.0,0.1504288764156413
29.0,1.0,1.0,2.0,29.416666666666668,50.0,1.0,12.0,0.5427403069541675
30.0,1.0,0.0,6.0,33.333333333333336,25.0,1.0,4.0,0.1504288764156413
39.0,1.0,1.0,6.0,30.166666666666668,35.0,1.0,2.0,0.2656433174291274
55.0,0.0,1.0,9.0,31.0,31.0,2.0,113.0,0.1568111765647907
34.0,1.0,0.0,4.0,24.916666666666668,22.0,10.0,335.0,0.3403960457849617
39.0,0.0,2.0,8.0,38.0,17.0,1.0,12.0,0.3979863843292437
40.0,1.0,0.0,0.0,34.0,21.0,4.0,34.0,0.2230046374068595
33.0,0.0,2.0,0.0,32.25,48.0,2.0,29.0,0.2656433174291274
61.0,1.0,2.0,6.0,30.0,34.0,1.0,12.0,0.2493494146303527
53.0,0.0,2.0,3.0,35.166666666666664,20.0,3.0,14.0,0.0794116459041523
55.0,0.0,1.0,6.0,34.0,18.0,2.0,108.0,0.1098237930262608
40.0,1.0,1.0,9.0,33.0,18.0,2.0,324.0,0.3228717411226657
30.0,0.0,2.0,6.0,28.0,38.0,1.0,12.0,0.1618066736443946
50.0,1.0,2.0,0.0,29.75,44.0,3.0,27.0,0.4644109283325187
31.0,0.0,1.0,6.0,31.5,38.0,2.0,24.0,0.1568111765647907
49.0,0.0,1.0,2.0,31.916666666666668,23.0,2.0,11.0,0.2460560277702422
51.0,0.0,1.0,6.0,30.0,20.0,1.0,36.0,0.2224250167530135
28.0,1.0,1.0,3.0,34.0,19.0,5.0,96.0,0.1229021306305824
27.0,1.0,1.0,6.0,34.0,32.0,2.0,144.0,0.3279464606801268
42.0,0.0,2.0,0.0,34.0,29.0,2.0,420.0,0.0530060722456658
27.0,1.0,0.0,6.0,33.166666666666664,24.0,4.0,14.0,0.4261479022907242
46.0,1.0,0.0,6.0,34.0,22.0,4.0,144.0,0.253412641520752
57.0,1.0,1.0,9.0,33.666666666666664,20.0,2.0,92.0,0.2362869324676007
38.0,1.0,0.0,7.0,32.833333333333336,20.0,6.0,40.0,0.511485026688109
45.0,0.0,2.0,6.0,31.58333333333333,34.0,5.0,136.0,0.1568111765647907
55.0,0.0,1.0,1.0,31.5,16.0,8.0,204.0,0.0619939786519362
41.0,1.0,1.0,9.0,28.5,21.0,2.0,438.0,0.3403960457849617
42.0,1.0,1.0,6.0,29.166666666666668,20.0,2.0,234.0,0.2550178354244314
54.0,0.0,2.0,6.0,31.0,35.0,1.0,60.0,0.0665364375911957
29.0,1.0,0.0,2.0,29.83333333333333,21.0,5.0,10.0,0.5631442933612603
37.0,0.0,0.0,6.0,29.75,40.0,2.0,69.0,0.253412641520752
49.0,1.0,1.0,8.0,31.0,43.0,1.0,96.0,0.4377429198847672
55.0,1.0,2.0,12.0,28.0,23.0,5.0,228.0,0.253412641520752
44.0,0.0,1.0,6.0,28.0,28.0,1.0,240.0,0.268573165960706
50.0,0.0,1.0,9.0,29.0,45.0,1.0,72.0,0.1627564249131586
54.0,1.0,2.0,15.0,30.0,18.0,6.0,108.0,0.3261169775912217
58.0,1.0,1.0,6.0,33.0,18.0,6.0,120.0,0.2893970469565174
33.0,1.0,2.0,6.0,33.0,51.0,1.0,132.0,0.511485026688109
52.0,0.0,2.0,0.0,33.0,18.0,1.0,84.0,0.0782559075090117
43.0,0.0,2.0,17.0,25.666666666666668,20.0,1.0,8.0,0.5624172290213145
58.0,1.0,1.0,3.0,33.0,16.0,2.0,384.0,0.1136808120728266
41.0,1.0,2.0,9.0,38.0,16.0,2.0,384.0,0.3605477354718323
36.0,1.0,2.0,6.0,32.0,17.0,1.0,444.0,0.5624172290213145
37.0,1.0,1.0,0.0,39.0,23.0,25.0,360.0,0.2121177289750974
41.0,1.0,1.0,6.0,31.0,25.0,4.0,108.0,0.5624172290213145
31.0,1.0,0.0,0.0,31.166666666666668,22.0,21.0,7.0,0.1837518299470699
21.0,1.0,1.0,0.0,32.0,29.0,5.0,228.0,0.3605477354718323
61.0,0.0,1.0,6.0,32.666666666666664,25.0,3.0,56.0,0.1568111765647907
58.0,0.0,2.0,6.0,26.0,31.0,1.0,96.0,0.1589568182862857
6.0,1.0,0.0,3.0,32.75,43.0,1.0,1.0,0.3036757590987357
48.0,1.0,2.0,4.0,35.916666666666664,19.0,10.0,371.0,0.2893970469565174
62.0,0.0,1.0,3.0,36.0,16.0,3.0,180.0,0.0794116459041523
20.0,1.0,0.0,4.0,36.333333333333336,28.0,5.0,16.0,0.4261479022907242
22.0,1.0,0.0,3.0,36.16666666666666,29.0,2.0,2.0,0.233556588533269
36.0,0.0,0.0,6.0,34.0,35.0,1.0,24.0,0.0965366473426955
43.0,0.0,0.0,6.0,29.0,17.0,1.0,48.0,0.2230046374068595
20.0,1.0,1.0,12.0,24.0,40.0,1.0,48.0,0.3279464606801268
23.0,1.0,0.0,6.0,29.0,16.0,4.0,12.0,0.233556588533269
13.0,1.0,0.0,0.0,30.666666666666668,29.0,4.0,20.0,0.1568111765647907
47.0,1.0,2.0,6.0,33.0,22.0,7.0,324.0,0.1618066736443946
32.0,0.0,0.0,2.0,34.0,18.0,6.0,84.0,0.4377429198847672
27.0,1.0,0.0,3.0,36.0,20.0,1.0,96.0,0.5624172290213145
47.0,0.0,2.0,4.0,36.0,20.0,1.0,24.0,0.0530060722456658
38.0,0.0,1.0,1.0,39.0,20.0,1.0,120.0,0.5624172290213145
45.0,1.0,0.0,6.0,29.75,35.0,3.0,21.0,0.3036757590987357
17.0,0.0,0.0,0.0,37.0,53.0,1.0,12.0,0.3282718332272439
53.0,0.0,2.0,12.0,30.0,36.0,2.0,108.0,0.3660537323416527
47.0,0.0,1.0,2.0,33.0,27.0,1.0,36.0,0.2460560277702422
36.0,0.0,1.0,9.0,32.0,20.0,2.0,360.0,0.2224250167530135
44.0,0.0,0.0,0.0,38.25,24.0,6.0,87.0,0.3061561957591827
41.0,1.0,1.0,9.0,28.75,19.0,3.0,117.0,0.5624172290213145
22.0,0.0,0.0,0.0,27.166666666666668,31.0,3.0,14.0,0.3040856578310011
37.0,0.0,1.0,9.0,33.0,25.0,1.0,48.0,0.1979049791452423
58.0,0.0,0.0,3.0,32.0,39.0,1.0,12.0,0.1470002761244478
41.0,0.0,2.0,0.0,32.0,47.0,1.0,48.0,0.2893970469565174
31.0,1.0,0.0,0.0,26.33333333333333,20.0,2.0,4.0,0.2893970469565174
58.0,0.0,2.0,12.0,29.0,20.0,1.0,348.0,0.0887631280098776
31.0,0.0,1.0,6.0,28.5,17.0,4.0,18.0,0.233556588533269
16.0,1.0,0.0,6.0,30.0,35.0,1.0,300.0,0.3279464606801268
28.0,0.0,1.0,6.0,30.75,22.0,3.0,12.0,0.2460560277702422
32.0,1.0,2.0,6.0,29.5,24.0,2.0,24.0,0.5427403069541675
56.0,0.0,2.0,9.0,34.0,34.0,1.0,216.0,0.0424752177964042
43.0,0.0,2.0,7.0,27.0,44.0,2.0,36.0,0.1837518299470699
44.0,1.0,1.0,0.0,30.166666666666668,19.0,2.0,314.0,0.5624172290213145
25.0,0.0,1.0,0.0,34.0,40.0,2.0,108.0,0.3403960457849617
41.0,0.0,1.0,2.0,33.0,25.0,1.0,24.0,0.2805868308259445
41.0,1.0,1.0,6.0,34.0,20.0,2.0,24.0,0.256899995432371
11.0,0.0,0.0,1.0,32.333333333333336,29.0,1.0,4.0,0.4002801355591667
35.0,0.0,0.0,2.0,23.0,41.0,2.0,48.0,0.253412641520752
43.0,0.0,2.0,6.0,34.0,18.0,2.0,72.0,0.1229021306305824
52.0,1.0,1.0,6.0,34.0,17.0,2.0,72.0,0.0530060722456658
48.0,0.0,2.0,3.0,31.0,22.0,1.0,48.0,0.1229021306305824
